category,type,metal,stone,weight,size,brand,price
necklace,chain,platinum,pearl,5.349890080855401,27.299899524155528,modern,12380.564131694131
necklace,pendant,white gold,none,21.480456892680465,15.023840092089344,designer,21936.580372050907
necklace,chain,platinum,none,22.650831696462134,16.934375224718224,modern,23919.759670098105
necklace,statement,white gold,none,17.26803440376628,24.888843356751075,designer,23822.23867091146
necklace,chain,white gold,pearl,43.792232789628684,10.832880446799606,modern,4124.944149149382
necklace,statement,white gold,none,26.634742039493148,27.48950206567285,designer,15921.872748275442
necklace,chain,gold,gemstone,43.35574637252549,16.187371241600257,vintage,15981.26588523771
necklace,pendant,white gold,diamond,27.63073700056771,11.454725235543929,classic,24130.507390870658
necklace,tennis,silver,pearl,40.357394038960564,21.237539124830263,designer,19923.437304007166
necklace,statement,platinum,pearl,15.440367124390871,21.424258355030343,modern,6970.788799393733
necklace,pendant,platinum,diamond,40.12572790359084,15.343305251759798,classic,19911.692918644825
necklace,statement,white gold,diamond,12.371850315442087,24.178000125031648,modern,4087.4520163198176
necklace,chain,platinum,gemstone,35.562462139511794,14.872771386911658,vintage,17820.77423791269
necklace,choker,gold,gemstone,41.551479656554406,18.55338171648338,luxury,17337.098488745363
necklace,statement,gold,diamond,43.03044314351544,19.48204151684534,modern,6863.355940045399
necklace,chain,platinum,none,8.595424703420974,23.28901314186519,vintage,28324.46878627552
necklace,pendant,gold,gemstone,22.65348440396737,12.856918151838475,designer,3574.654858866632
necklace,tennis,silver,diamond,42.819812106925106,24.747459440613426,designer,20439.316646232186
necklace,tennis,silver,gemstone,49.98782660802318,24.498623950392385,designer,16824.79967062099
necklace,chain,silver,gemstone,9.536323078498159,29.25783268356075,classic,25138.52998235245
necklace,pendant,silver,diamond,15.055485636712799,15.609101295201107,classic,18134.425189264824
necklace,statement,silver,pearl,39.84916221840283,28.11513581272896,modern,7122.231692074289
necklace,pendant,white gold,none,26.055615400010502,26.133717095271592,modern,13008.971473887475
necklace,pendant,gold,diamond,16.322951461931446,21.76287413459196,designer,12898.446654980069
necklace,statement,gold,gemstone,16.480855296896202,24.58480498195136,designer,23394.50902621325
necklace,pendant,white gold,pearl,42.67842966802337,21.01090601239991,vintage,10122.107108268263
necklace,tennis,gold,diamond,16.528737677108673,19.34774670895851,luxury,7788.918255686915
necklace,statement,silver,diamond,26.814041136470255,11.141981568903528,classic,18910.342014862625
necklace,choker,gold,gemstone,39.63157701630072,26.362083366434966,luxury,12904.285160922898
necklace,statement,gold,gemstone,9.803191326005454,11.995271154056848,luxury,20062.469787204434
necklace,chain,platinum,diamond,3.680994566848357,20.709411491826764,designer,25813.18867362196
necklace,chain,platinum,gemstone,40.20747977119578,28.642581995613057,designer,28979.959227751755
necklace,pendant,platinum,pearl,10.664890642183824,14.270749557679029,modern,28873.43711308414
necklace,pendant,gold,gemstone,26.064756399665157,28.370430608862424,vintage,4864.570559789088
necklace,choker,silver,diamond,15.15313130939816,21.712083356790146,designer,5175.115335227181
necklace,pendant,platinum,pearl,26.20816928567543,16.619838952068058,designer,9433.996352372844
necklace,statement,gold,pearl,4.515031843623824,14.535172348010319,luxury,20756.746048349596
necklace,choker,gold,pearl,17.023331656309004,22.55917470685816,luxury,27305.683512602565
necklace,pendant,white gold,pearl,43.76868147351269,26.291304242270055,designer,16064.334998867183
necklace,statement,gold,pearl,16.013541119735933,13.045804941353104,vintage,15191.56348809395
necklace,statement,silver,diamond,17.479096626273737,16.572086789596852,classic,13153.408819830813
necklace,pendant,platinum,none,24.79590596757415,24.083511123893796,vintage,23063.555145944843
necklace,chain,platinum,gemstone,27.24734302467749,27.089101663708067,classic,28112.506876623494
necklace,tennis,gold,diamond,8.320570034234844,20.199701586269942,vintage,15418.352936526037
necklace,statement,platinum,none,19.794802159357314,19.83475886037979,designer,3639.0081875693627
necklace,pendant,white gold,pearl,21.66693785487017,14.594325673664635,classic,25793.479185744956
necklace,choker,silver,none,3.5650117431343413,14.619586210561273,luxury,24074.68920181973
necklace,chain,platinum,pearl,21.38746285002562,29.557073870035634,classic,27824.723971021966
necklace,statement,silver,pearl,9.465108595773279,17.58731196408373,classic,16029.791195223968
necklace,tennis,white gold,none,9.436265739079806,27.010233039541333,modern,18543.46817115674
necklace,statement,gold,diamond,19.72962868071008,15.63583295018532,designer,9752.78408595555
necklace,statement,silver,none,8.787313575364406,11.069174252096364,luxury,14360.091807474322
necklace,pendant,white gold,diamond,19.753730374570793,25.14378239363939,vintage,24396.63872324589
necklace,chain,platinum,diamond,1.2309088505898167,11.447787965286206,luxury,22946.188377518993
necklace,statement,platinum,gemstone,48.69496174146208,25.811351053823103,luxury,14318.444116929802
necklace,tennis,silver,diamond,41.15051331735815,17.19649801273133,classic,20383.560452802652
necklace,choker,gold,gemstone,16.63315256376756,29.379357241645994,modern,19334.88500376053
necklace,tennis,platinum,gemstone,42.285170571793884,17.243632055883033,modern,2453.784842269574
necklace,chain,platinum,none,22.366301731810374,24.973443505019816,luxury,10736.538684241797
necklace,chain,silver,pearl,25.925905095739424,24.422455122295325,luxury,25081.711896553083
necklace,pendant,gold,gemstone,43.992959924362204,10.805626134679606,vintage,28417.706403923403
necklace,chain,platinum,gemstone,5.085573634669217,28.57015503887557,designer,12253.8337206669
necklace,pendant,silver,pearl,17.935388276138685,22.43014622276168,classic,19908.234168334464
necklace,choker,gold,diamond,38.57164946057845,17.012853829142937,vintage,10514.033304899347
necklace,statement,silver,none,34.118738518680324,14.974507875812492,luxury,24215.99410749655
necklace,pendant,platinum,gemstone,25.708909578858545,27.31290072745464,luxury,27095.75502232
necklace,choker,silver,none,37.634939403683916,21.013810893895894,luxury,9430.05081859116
necklace,choker,gold,diamond,30.586350863343917,19.86683176104761,classic,22034.46547935005
necklace,tennis,gold,none,8.459182481926472,23.334177107929136,designer,7930.112216295245
necklace,chain,gold,none,43.30807071156659,28.339222262049773,modern,4779.787247055955
necklace,tennis,gold,none,29.949977869879877,20.115456677384216,luxury,4688.20640144187
necklace,chain,silver,none,39.46533497420484,25.905756980953683,luxury,14715.059820842625
necklace,statement,gold,diamond,46.563653632400076,19.675937931655927,designer,26657.570093267826
necklace,pendant,platinum,pearl,45.08101197924344,28.216484406607922,designer,8655.61619682159
necklace,statement,white gold,gemstone,30.446902554877365,10.685958026066233,designer,7420.341210173903
necklace,pendant,silver,gemstone,18.887330767937474,18.64874333433006,modern,29194.25672157084
necklace,statement,platinum,diamond,9.948631382401954,21.479503500634838,luxury,16789.935845275046
necklace,chain,silver,gemstone,13.632732827143542,18.1364529479693,vintage,14628.698050013385
necklace,tennis,silver,none,29.916242890400564,20.483093353895118,designer,2756.6696900047864
necklace,tennis,gold,none,38.04420784692978,19.04628070102671,modern,9426.102203547902
necklace,statement,platinum,diamond,3.139385506937418,14.732662629400178,luxury,29038.650648840765
necklace,tennis,gold,pearl,47.99218462267533,22.268036930443422,modern,9519.685262414325
necklace,pendant,gold,pearl,26.874325001186165,29.388829382645135,modern,21665.93440114659
necklace,choker,platinum,gemstone,10.372591180832456,20.342358617138387,modern,24170.357541303478
necklace,chain,silver,pearl,35.349552087656996,12.265395061293717,vintage,3849.9462221388576
necklace,tennis,platinum,none,29.612400420689323,11.648665440379816,luxury,2299.728194475357
necklace,chain,gold,pearl,9.445111493103202,25.0467035595577,designer,13933.88831103563
necklace,pendant,silver,diamond,10.674992037465454,29.682377676524744,luxury,3963.247483020155
necklace,choker,silver,diamond,24.111495956472854,21.43255386722331,designer,28021.075682297298
necklace,choker,silver,none,44.66883907268866,20.113127148604388,vintage,18610.833198760734
necklace,tennis,silver,diamond,12.723684274821732,15.610556437108018,designer,8256.387996768413
necklace,choker,silver,pearl,23.628517596538913,16.28868211622811,vintage,22164.49282579642
necklace,pendant,platinum,none,25.478756705420707,18.770160333979398,classic,18800.92377230886
necklace,choker,platinum,pearl,13.858388003114507,14.835290149593632,vintage,24571.949769762006
necklace,choker,silver,diamond,37.73656159239362,11.936374619744372,designer,28864.2695140261
necklace,pendant,white gold,none,25.570632211197623,14.67249527297133,modern,4215.468500901041
necklace,choker,gold,none,12.17691851721687,28.444466363097202,designer,11521.743870668033
necklace,chain,platinum,pearl,45.81178153630075,12.261059356690202,designer,15246.997561864124
necklace,statement,white gold,gemstone,44.44415896047842,15.260723550778605,vintage,23031.481627166784
necklace,pendant,silver,none,32.16103926033025,27.49975376105303,luxury,28032.825071675994
necklace,statement,silver,gemstone,20.925189817363552,17.663289371182515,designer,28317.8837403524
necklace,pendant,gold,gemstone,14.09328487881763,20.18226770375044,luxury,18427.33913425122
necklace,choker,gold,diamond,5.957026764359517,10.226651864089751,luxury,29207.14988479409
necklace,statement,silver,none,15.811558324325977,27.90170345532629,vintage,25807.883541900184
necklace,tennis,gold,pearl,17.815519003156894,21.231687219338163,luxury,13383.333474296169
necklace,tennis,platinum,diamond,44.492808145203796,17.35701389214917,luxury,18472.476750144888
necklace,pendant,gold,gemstone,48.43749958389971,25.591057375905237,modern,16051.602731073186
necklace,choker,gold,pearl,3.7441131380110075,19.602156559045728,designer,5239.920906796506
necklace,tennis,gold,diamond,45.80268169065769,15.305701781721048,classic,9755.750091145681
necklace,chain,white gold,none,3.1501733300684367,24.407464254644058,vintage,23612.940666359013
necklace,choker,platinum,diamond,33.82772105210169,10.008030880506798,vintage,5906.390524261959
necklace,pendant,white gold,pearl,22.836301240285934,27.9128830612767,designer,28924.697159781015
necklace,pendant,white gold,gemstone,2.4570768034355277,11.434634756298168,luxury,9183.394355037904
necklace,tennis,gold,diamond,49.63728821050135,23.180693621980026,luxury,1796.581476300756
necklace,choker,white gold,diamond,26.847301283354817,26.4967431879148,luxury,16437.474243675926
necklace,chain,silver,none,42.280741234943186,24.44747015265597,luxury,2114.731144047409
necklace,chain,white gold,pearl,48.93500771294423,13.170404680548188,modern,10601.762248954232
necklace,pendant,platinum,diamond,7.322784035581821,18.606328560847817,modern,11331.500830166007
necklace,chain,white gold,none,45.772647206316506,26.65988277106001,luxury,14504.551593369702
necklace,chain,platinum,diamond,48.37641196437629,20.531898851795788,classic,11004.979735321376
necklace,statement,white gold,pearl,30.73450161584056,12.398437178542602,luxury,7530.792261142496
necklace,chain,platinum,diamond,20.730889204445894,14.15687442839298,classic,5974.916074695974
necklace,pendant,gold,pearl,12.580492923168809,11.957140054329,luxury,5813.873278179216
necklace,choker,gold,diamond,18.263135326249735,14.681155500349982,modern,8201.302270685363
necklace,chain,silver,gemstone,47.25802263576544,17.925545249834013,luxury,15474.771234541508
necklace,choker,gold,pearl,24.068464853622658,24.13285043497868,classic,16789.125169916257
necklace,chain,silver,none,8.946365629722216,29.698295320338094,luxury,22861.845267026787
necklace,pendant,gold,diamond,36.11921070261445,24.11980805923987,modern,13724.627601445965
necklace,tennis,silver,diamond,10.532850515295653,24.633591975749635,vintage,14898.775292174378
necklace,statement,silver,diamond,6.179329590085734,23.881446670619688,designer,19071.41373665717
necklace,choker,platinum,pearl,15.61854943578744,15.260516714855681,classic,11010.46056749678
necklace,statement,silver,gemstone,5.371886234804691,18.619661256945168,designer,25271.923626380238
necklace,pendant,platinum,pearl,16.945495753447783,11.894778295586883,classic,8730.51925441886
necklace,statement,white gold,pearl,29.875000665279707,21.199873429271157,vintage,2035.9179617155835
necklace,choker,gold,gemstone,1.9006684989868605,23.792770393178124,luxury,2154.90279536188
necklace,tennis,silver,pearl,20.821456698453517,17.272228983801277,modern,15492.466486650817
necklace,choker,platinum,none,9.610047046004468,21.942332400310068,designer,13126.592577333178
necklace,statement,white gold,diamond,41.43160890740953,19.705112082944822,designer,25945.853695883416
necklace,choker,gold,diamond,5.209609021938204,24.28238281849832,vintage,5802.868372449411
necklace,tennis,gold,none,23.989697308545814,17.354170162550865,luxury,22079.988475345282
necklace,pendant,silver,pearl,33.623435671974676,15.724486144799886,classic,5665.479388570242
necklace,pendant,silver,gemstone,2.129307331923763,27.934930998154893,vintage,25852.163708064778
necklace,chain,gold,none,7.242995513076021,22.785257663627256,modern,13631.040535861493
necklace,pendant,silver,diamond,17.643370403590694,24.15895653402378,vintage,22866.076125423842
necklace,tennis,gold,diamond,6.697410334351152,20.728207661600607,luxury,13867.766962816062
necklace,choker,gold,diamond,49.94633028839076,22.15525537486849,luxury,28829.299599760558
necklace,choker,platinum,diamond,42.43200857934808,22.219189988645095,classic,11175.204936140144
necklace,chain,gold,pearl,41.99439030801525,23.015766416938035,luxury,8884.17113254625
necklace,statement,platinum,gemstone,43.66906144456755,20.25499799587859,luxury,15015.584965387034
necklace,pendant,white gold,pearl,27.664974299863285,10.160162813475658,classic,10420.40228706233
necklace,pendant,gold,none,4.971918630002555,24.329059631175802,vintage,20424.07079604153
necklace,chain,white gold,diamond,47.93368065628855,27.67524030916064,vintage,10238.061503125151
necklace,tennis,platinum,none,4.838572670338326,11.451495960894215,vintage,26038.983915321023
necklace,statement,white gold,gemstone,27.601028485679453,26.657871897744588,luxury,8431.920460369678
necklace,pendant,platinum,pearl,34.39154565583833,15.072312552771283,designer,16932.04272335297
necklace,tennis,white gold,diamond,25.198610589696912,29.232040511497576,designer,18362.139348325334
necklace,tennis,platinum,none,37.669680838002364,25.678571769056,modern,11207.602897961036
necklace,chain,platinum,gemstone,47.9965023078184,28.621805810160296,vintage,18457.993471303293
necklace,chain,platinum,none,42.452297548828135,18.550114074267324,vintage,3754.295826784354
necklace,choker,gold,none,25.125522131944994,10.732593951976387,modern,24836.924371560523
necklace,statement,gold,diamond,10.401786035820574,11.22433316287144,modern,29678.657165933466
necklace,pendant,gold,pearl,23.489516185202092,14.768543579069673,modern,24923.385399517265
necklace,choker,silver,gemstone,29.061457976977785,20.011617788965975,luxury,18991.543179794597
necklace,statement,gold,diamond,27.586197174243427,14.660892565337448,designer,24681.760221112647
necklace,choker,gold,none,18.12967459343521,15.853428915188484,vintage,26844.166175963546
necklace,chain,platinum,none,2.8471721307108604,17.343392513900454,modern,18745.035790006845
necklace,chain,platinum,none,1.40938050443479,13.371980968680736,classic,27989.575356906273
necklace,choker,white gold,gemstone,35.56933594479657,23.43558540509732,vintage,21659.02930526641
necklace,chain,gold,gemstone,27.193172693045916,23.502597716888395,designer,24773.86531346661
necklace,chain,gold,none,10.408796297429493,26.799964464878858,classic,25535.12396711042
necklace,chain,platinum,diamond,49.52090419613862,14.188134278998671,classic,7093.162631416346
necklace,pendant,gold,gemstone,33.73295317311543,13.533646283526103,vintage,9513.800836654322
necklace,pendant,gold,diamond,42.5343761459535,25.431394521116523,luxury,6494.00610592096
necklace,choker,gold,gemstone,44.5222504674933,26.812072455463838,classic,1364.5448428582645
necklace,statement,white gold,none,37.47654343685297,29.424398237709887,luxury,5846.806347808206
necklace,statement,white gold,diamond,36.746329500082986,16.94575332305349,designer,11311.7199742249
necklace,chain,gold,pearl,45.15770353765043,25.013380285633097,modern,1420.3556580544973
necklace,pendant,platinum,gemstone,42.055790235848775,27.655633992529935,designer,18774.770126019914
necklace,choker,platinum,pearl,23.051187736862325,16.6538035938534,designer,10802.067709179672
necklace,statement,gold,pearl,34.768024492036545,20.29142232535601,modern,14608.95760747615
necklace,tennis,platinum,none,4.539238065351414,12.94906018532359,classic,24407.056514880744
necklace,choker,gold,diamond,10.302780353277488,12.203442405072662,vintage,4861.522180884249
necklace,statement,gold,diamond,16.513304960117885,23.42443112692635,classic,19355.50109483006
necklace,pendant,platinum,none,21.343015743601097,25.29757660176937,vintage,9803.359735820644
necklace,choker,platinum,none,26.11764759805781,28.68539582927754,luxury,28947.776269088135
necklace,statement,gold,gemstone,46.54577956303929,13.448927779477183,modern,18524.109834094696
necklace,choker,gold,pearl,38.63637954251466,24.94449290177174,luxury,18700.400344475576
necklace,chain,gold,pearl,37.17921257893854,12.830424048999202,classic,17870.94548311372
necklace,chain,gold,gemstone,21.307060810884792,23.790684178108304,modern,8086.555248963093
necklace,statement,gold,diamond,37.7887213278096,22.894399547636354,modern,23914.44458905976
necklace,choker,silver,pearl,38.339603330913505,20.747583808877103,luxury,1196.1106861780047
necklace,tennis,platinum,pearl,29.511398058730684,11.106995784361903,classic,20918.70034251192
necklace,pendant,gold,diamond,49.29068252950568,21.081167669204213,classic,5486.8022096112345
necklace,statement,platinum,none,3.6845653482538925,18.431084964360686,luxury,28023.631402761468
necklace,choker,white gold,none,9.802620477342453,29.19188410055481,luxury,24342.174704214744
necklace,statement,gold,pearl,11.223943744763119,23.305456724738214,modern,5085.1652844054415
necklace,pendant,silver,none,49.49709328790128,17.547752499495527,designer,5303.947637853939
necklace,tennis,gold,pearl,46.14954740894005,12.572481208783842,modern,20705.906244349237
necklace,chain,silver,none,26.450486578889915,21.300650499518994,luxury,26475.175730582807
necklace,pendant,white gold,none,31.07845130537849,11.754352834399286,classic,21456.987539137914
necklace,chain,silver,diamond,26.863867840502426,25.758618768755337,classic,3267.795112068528
necklace,statement,platinum,diamond,15.628848373126033,28.47486262533297,classic,967.1238104670427
necklace,choker,gold,gemstone,37.73037261491735,18.746951448651895,designer,13773.950517532763
necklace,tennis,gold,none,1.6375004578677632,28.895001604204236,classic,25602.426443559747
necklace,statement,gold,diamond,29.489819848585267,20.97865048998675,modern,28648.276789343694
necklace,pendant,silver,gemstone,36.629428647214446,10.014337174131596,luxury,7160.696939826304
necklace,chain,white gold,gemstone,7.029554055925921,29.72699845888324,vintage,9686.890259653124
necklace,statement,gold,gemstone,36.25353841582862,27.091373280652817,modern,25363.18982707786
necklace,pendant,gold,gemstone,3.7692688490411093,12.067898732600831,luxury,13893.16754379546
necklace,statement,silver,none,31.594262198256903,23.065790818027253,classic,17090.82192931189
necklace,pendant,gold,pearl,21.18076187408035,24.55158644269888,vintage,25671.270434040965
necklace,tennis,silver,gemstone,17.46136151556776,21.213889627513602,luxury,12275.410674318504
necklace,tennis,platinum,gemstone,11.103933079187163,27.53120981577435,luxury,6382.58925415454
necklace,chain,platinum,pearl,21.1462976846668,14.731358504222001,vintage,2203.7708947506912
necklace,pendant,white gold,gemstone,42.28039231980227,14.569431518340474,designer,3730.1588118155587
necklace,tennis,gold,pearl,32.642199718963596,15.001649378278836,modern,9013.434471685816
necklace,choker,gold,pearl,28.978586994972943,18.157652203939662,luxury,26480.717885951093
necklace,pendant,silver,none,1.711239631852831,21.4967807571975,luxury,9627.98714015295
necklace,tennis,platinum,pearl,17.945599945170102,17.156823172830663,designer,25208.397000575875
necklace,choker,silver,diamond,17.10994008713695,22.21720167033701,vintage,19682.582104093457
necklace,tennis,platinum,none,20.04298222954311,18.319792159504832,designer,13825.466504662421
necklace,chain,white gold,none,28.64554479813852,19.883152071036086,classic,6459.410651303674
necklace,choker,platinum,gemstone,24.608368684408127,21.42427819229595,luxury,15206.388217225938
necklace,choker,white gold,diamond,25.040065219011755,26.975351705626284,vintage,29483.865451928537
necklace,tennis,silver,diamond,44.36141059540336,21.54040803381117,classic,23494.275513438643
necklace,statement,silver,none,3.188399602566039,16.19118603026147,luxury,24370.3999367677
necklace,tennis,silver,none,44.15187829576431,18.258223791784264,classic,13079.9529900337
necklace,chain,gold,none,38.68002956620285,18.935396689365042,vintage,3590.106372375573
necklace,tennis,platinum,diamond,22.375977969851547,29.439016905196112,modern,9616.940741418535
necklace,chain,white gold,gemstone,42.813978382827464,27.269829009256366,luxury,3029.6186930662643
necklace,tennis,gold,gemstone,30.239426515204638,16.744040703379056,luxury,3832.298519994697
necklace,statement,gold,diamond,18.607610535273572,19.50718135361737,designer,19505.104683768182
necklace,chain,gold,diamond,19.68903168525305,12.817372079017225,modern,21920.341182760156
necklace,choker,gold,pearl,47.56034908740608,11.265253436413495,classic,24828.318843158406
necklace,pendant,silver,none,49.987322340646536,14.881280219345026,modern,9585.010178276189
necklace,tennis,silver,none,44.997007133938354,12.570313368882328,vintage,20712.25671751377
necklace,statement,platinum,gemstone,44.85990142424597,29.653048229871384,classic,7924.616946405196
necklace,choker,silver,pearl,26.296143336802963,13.074986242058362,luxury,12442.108230088483
necklace,chain,platinum,diamond,35.74985448592583,14.006796421928847,vintage,22662.661912375177
necklace,choker,white gold,none,22.494913143349393,25.640036511878826,vintage,13707.200821270617
necklace,statement,silver,diamond,34.656458193010586,28.265994232000676,classic,9582.266431180315
necklace,chain,platinum,pearl,31.74243121047647,15.191008665461652,luxury,21218.13794757063
necklace,chain,platinum,pearl,34.67686721624326,11.915083973267153,designer,3238.1859774922677
necklace,tennis,white gold,none,13.610907461680068,23.87019674092641,classic,1883.2060353037652
necklace,tennis,gold,diamond,20.54225481927881,20.44252986864354,designer,24137.24933868842
necklace,pendant,white gold,diamond,11.103656883504911,14.99707592156659,modern,17756.86004633489
necklace,chain,white gold,gemstone,20.89802449542878,26.524347515504402,vintage,23341.41265919956
necklace,choker,white gold,none,32.468272213132174,14.912631480976291,vintage,26257.55371505506
necklace,statement,platinum,gemstone,14.297688358899645,27.1021884399488,designer,16097.658582007523
necklace,chain,gold,none,47.165737934469675,27.757186994711056,classic,13639.397778920644
necklace,statement,silver,gemstone,2.52757054648414,27.403933809844844,classic,13283.436366870208
necklace,choker,gold,diamond,48.05305156611126,23.86338720507692,vintage,23259.26230735721
necklace,choker,platinum,none,12.489716332375327,19.612960566248177,modern,25830.190865895824
necklace,tennis,white gold,none,47.484049964246545,13.395169964142717,vintage,4763.417058011236
necklace,pendant,silver,gemstone,17.335024067711576,18.982468278605015,designer,7378.166298423384
necklace,choker,platinum,diamond,36.90344735525202,23.71752550172929,luxury,7648.777640936968
necklace,pendant,white gold,gemstone,27.11094530014062,28.620519859501353,luxury,9550.707870510716
necklace,chain,white gold,diamond,37.20126778014129,27.859291834096545,modern,19889.676314652716
necklace,chain,silver,gemstone,42.668469045685576,14.594046307242687,vintage,13410.94555902642
necklace,statement,platinum,pearl,27.082913828560148,28.106436567521797,modern,12394.919309715518
necklace,tennis,platinum,gemstone,29.65308360852793,26.324557037256003,designer,22937.189501432884
necklace,chain,white gold,gemstone,40.25740366147092,22.087614381656163,classic,12951.857767596004
necklace,tennis,platinum,pearl,38.75017756636355,19.992368239975242,classic,738.1945488468237
necklace,tennis,silver,pearl,36.824046167174544,14.843668911875355,luxury,23858.022180509746
necklace,statement,gold,gemstone,49.26256550172056,10.576726538434107,vintage,8016.6869552562985
necklace,chain,gold,none,12.446842569775605,25.567438090909825,designer,16922.304170824293
necklace,statement,white gold,none,7.543611385772007,16.211540311015746,vintage,28921.766303407778
necklace,choker,platinum,none,6.893277193301736,24.07056680363061,classic,1278.9763923240716
necklace,chain,gold,pearl,6.607470012325557,16.108655321757418,classic,9763.876061919324
necklace,chain,silver,gemstone,33.9378325146905,13.935175553433112,classic,28302.017147442937
necklace,choker,white gold,gemstone,35.88839009870997,17.699174452751144,classic,20401.268571183416
necklace,choker,gold,gemstone,7.206137769512503,18.412604737576387,luxury,28144.701317057697
necklace,choker,platinum,gemstone,49.34814300794077,22.386964979176746,modern,24116.310294918512
necklace,choker,silver,gemstone,32.266543564026165,15.76304271554806,luxury,21969.336689984535
necklace,statement,white gold,diamond,43.54655388990506,15.894296937129376,classic,2255.902259571692
necklace,statement,platinum,none,49.558322305337576,20.470831877141634,luxury,28096.542031896013
necklace,pendant,white gold,pearl,1.9665615766955988,12.703661083428601,designer,10183.255384739334
necklace,pendant,gold,pearl,16.517533444829375,23.54607918596282,vintage,20732.199552659335
necklace,choker,white gold,pearl,1.1392655295346499,28.61796288742859,vintage,11442.109174327723
necklace,statement,platinum,pearl,22.326305182461773,28.936851033350315,luxury,9301.32225657399
necklace,pendant,white gold,none,49.068328837135475,28.530955615019508,vintage,16822.741746915945
necklace,chain,white gold,none,6.200145509680219,23.7729010452878,modern,21852.812232489694
necklace,statement,platinum,diamond,10.436499990467865,11.952375210702979,classic,10387.59493251804
necklace,pendant,silver,diamond,18.61761408148017,12.516046726921026,classic,15849.197382734963
necklace,statement,silver,diamond,16.88829281874656,12.220698460477191,vintage,21141.60131882969
necklace,statement,platinum,none,3.4084788075108086,10.10628338309724,designer,20384.787013229186
necklace,pendant,gold,pearl,17.31456210115629,23.38824128507287,vintage,20100.625355601183
necklace,choker,silver,gemstone,40.09231623822178,28.42915472433061,modern,21541.2336104957
necklace,pendant,white gold,none,21.229130490186414,27.197089806702436,luxury,29434.67877562927
necklace,chain,white gold,none,11.298615926462244,19.95375919095544,classic,22800.429456419257
necklace,tennis,silver,gemstone,30.23623670785742,22.096035236879278,vintage,18422.546611032132
necklace,tennis,platinum,pearl,6.290159957430942,11.392917354965313,designer,26593.917023506234
necklace,tennis,white gold,pearl,25.97703999019292,18.448915800617584,luxury,18342.17921337573
necklace,pendant,gold,none,48.824987718700214,27.471111524541776,designer,23946.07566780927
necklace,statement,white gold,diamond,1.879935323757397,11.490209236372802,vintage,29089.293395141176
necklace,pendant,white gold,none,5.571594918360432,20.417480732697715,modern,25274.904846696092
necklace,choker,gold,none,35.215357082996775,14.155412588794567,vintage,23690.60120349072
necklace,chain,platinum,none,12.772866640447642,12.493948942472064,luxury,6193.868969193243
necklace,choker,silver,none,21.504025361597446,20.170777829954158,designer,29580.495237306528
necklace,pendant,gold,pearl,30.649979489620385,17.914896596947088,classic,26034.84307634927
necklace,choker,platinum,none,3.901941964433766,12.107938696582801,luxury,20947.398796413916
necklace,chain,platinum,diamond,4.185038658495536,26.50616804845965,modern,16846.945638612444
necklace,statement,platinum,diamond,22.15844993850969,25.716169684887,modern,28240.780477715256
necklace,choker,gold,pearl,30.790008190784757,21.515704217788233,modern,3922.6103600708757
necklace,pendant,gold,diamond,37.89632345892007,26.223252077582643,modern,26185.15586809972
necklace,pendant,white gold,diamond,41.67160149777566,10.985473071655429,luxury,14793.18014936408
necklace,chain,white gold,none,16.5455056060353,15.638591035031215,vintage,14220.104926379272
necklace,choker,gold,diamond,40.821959125413336,12.652079814936222,modern,508.29877488645843
necklace,statement,gold,none,38.416913501093774,18.946648533323756,modern,25916.536614497898
necklace,choker,gold,diamond,22.41465254703877,17.93778786178079,designer,17505.966765961086
necklace,pendant,platinum,gemstone,12.115018013949262,21.51002036938118,classic,15544.839764048027
necklace,statement,white gold,gemstone,4.267432717788204,26.593373605301903,modern,20190.63508712287
necklace,tennis,white gold,diamond,30.157270901264297,11.803914004004888,vintage,2871.026844477614
necklace,choker,silver,none,9.604406845717353,11.290717676893525,modern,17773.92527507868
necklace,choker,gold,none,40.553338824845454,17.339865341638948,designer,25529.63027643651
necklace,statement,platinum,pearl,23.269653914812476,14.185755230602396,vintage,7396.885560310626
necklace,tennis,platinum,gemstone,22.975776172129056,29.61296439128099,classic,13675.051592931215
necklace,tennis,platinum,none,44.49849549677272,16.363749589127774,classic,22869.003220108072
necklace,choker,white gold,diamond,24.185459929916867,22.60795462549654,designer,543.4752187789607
necklace,choker,platinum,none,14.148649772458215,23.959435818472272,vintage,9397.25292601373
necklace,chain,gold,gemstone,35.92493398336663,10.925163785225678,luxury,25900.537078206475
necklace,tennis,platinum,diamond,23.054668160952108,10.442689020589942,classic,20143.861358873517
necklace,choker,gold,diamond,33.04713080527926,18.32434062064629,vintage,17713.1658012826
necklace,chain,platinum,pearl,43.07493069154531,12.349517977529858,designer,20270.80024715432
necklace,chain,silver,gemstone,22.635817155111692,28.899695711116863,luxury,6095.167979471423
necklace,chain,white gold,none,37.40204189082316,23.712061330897487,luxury,16074.03328527171
necklace,choker,gold,pearl,5.95334111453653,16.1769454956324,classic,654.8922214516869
necklace,chain,white gold,pearl,3.7317303250460725,11.048113729223976,classic,21206.351755393815
necklace,pendant,platinum,diamond,39.315678231635445,13.112959855231816,vintage,290.0219664136052
necklace,statement,white gold,diamond,21.55617175753833,16.330035585252407,classic,23019.74696721669
necklace,statement,gold,pearl,46.7784116557217,11.728492648944748,vintage,4224.136473080313
necklace,statement,gold,pearl,10.105770722701784,29.55986847476469,modern,12911.061818580263
